LAT,LON,YEAR,MO,DY,T2M_MAX,T2M_MIN,T2M,PRECTOT,QV2M,RH2M,PS,WS50M_RANGE,WS10M_RANGE,WS50M,WS10M,T2M_RANGE
52.22961,21.01811,2020,03,15,    5.79,   -5.14,   -0.44,    0.00,    1.87,   51.54,  101.43,    9.44,    5.91,    5.60,    3.80,   10.93
52.22961,21.01811,2020,03,16,   11.10,   -3.68,    4.12,    0.00,    3.08,   60.78,  100.88,    5.75,    4.56,    9.59,    6.63,   14.79
52.22961,21.01811,2020,03,17,   12.81,    0.88,    6.26,    0.12,    4.65,   79.17,  101.19,    7.77,    4.41,    3.51,    2.45,   11.93
52.22961,21.01811,2020,03,18,   15.58,    4.25,    9.79,    0.01,    5.44,   72.79,  101.16,    6.34,    4.56,    6.81,    4.28,   11.34
52.22961,21.01811,2020,03,19,   12.79,    2.89,    8.27,    0.37,    5.84,   86.37,  100.90,    3.10,    3.40,    6.29,    4.20,    9.90
52.22961,21.01811,2020,03,20,    8.96,    0.46,    4.78,    0.65,    3.80,   71.64,  100.97,    4.72,    2.00,    3.17,    1.99,    8.50
52.22961,21.01811,2020,03,21,    6.43,   -2.99,    2.34,    0.22,    2.94,   65.97,  101.10,    4.20,    5.08,    8.34,    6.20,    9.42
52.22961,21.01811,2020,03,22,    2.17,   -4.54,   -1.35,    0.15,    2.09,   61.51,  101.78,    4.34,    4.57,    8.95,    6.65,    6.71
52.22961,21.01811,2020,03,23,    3.35,   -4.70,   -1.50,    0.00,    1.94,   58.24,  102.40,    2.62,    4.14,    7.09,    4.95,    8.05
52.22961,21.01811,2020,03,24,    5.43,   -4.86,   -0.65,    0.00,    2.02,   57.12,  102.47,    1.31,    1.63,    4.76,    3.22,   10.29
52.22961,21.01811,2020,03,25,    7.06,   -4.34,    0.59,    0.00,    2.16,   55.53,  102.27,    4.04,    3.71,    6.85,    4.47,   11.40
52.22961,21.01811,2020,03,26,   10.39,   -3.17,    2.90,    0.00,    2.70,   58.48,  101.82,    4.67,    2.44,    8.32,    5.57,   13.55
52.22961,21.01811,2020,03,27,   13.89,   -1.86,    5.27,    0.00,    3.21,   58.54,  101.24,    3.36,    3.79,    7.99,    5.14,   15.75
52.22961,21.01811,2020,03,28,   16.60,   -1.40,    8.00,    0.00,    3.75,   56.21,  100.30,    5.76,    3.18,    4.05,    2.75,   18.00
52.22961,21.01811,2020,03,29,   12.32,   -0.67,    6.31,    0.48,    3.61,   60.50,   99.86,   11.90,    9.54,    6.44,    5.16,   12.99
52.22961,21.01811,2020,03,30,    3.58,   -4.45,   -0.12,    0.07,    2.20,   58.82,  100.70,    6.50,    5.93,    6.85,    5.21,    8.03
52.22961,21.01811,2020,03,31,    4.29,   -3.17,    0.60,    0.33,    2.75,   69.70,  101.01,    3.87,    3.33,    4.59,    3.13,    7.46
52.22961,21.01811,2020,04,01,    7.35,   -3.57,    1.78,    0.00,    2.59,   59.96,  100.42,    6.01,    6.71,    8.89,    6.34,   10.92
52.22961,21.01811,2020,04,02,    9.75,   -2.09,    3.61,    0.05,    3.23,   65.09,   99.57,    3.37,    4.91,    8.63,    6.01,   11.84
52.22961,21.01811,2020,04,03,    9.38,   -0.33,    4.51,    0.12,    3.43,   64.90,   99.48,    4.90,    6.60,    9.78,    6.87,    9.71
52.22961,21.01811,2020,04,04,    8.99,   -2.08,    3.55,    0.01,    3.16,   65.01,  101.07,    3.99,    3.05,    4.89,    3.38,   11.07
52.22961,21.01811,2020,04,05,   13.35,   -0.12,    6.01,    0.00,    3.17,   55.41,  101.98,    6.82,    2.47,    3.99,    2.54,   13.47
52.22961,21.01811,2020,04,06,   17.35,   -0.69,    8.33,    0.00,    3.36,   49.91,  101.81,    4.39,    3.39,    7.68,    4.71,   18.04
52.22961,21.01811,2020,04,07,   19.76,    2.34,   11.12,    0.00,    4.45,   54.83,  101.65,    4.63,    4.37,    7.07,    4.58,   17.42
52.22961,21.01811,2020,04,08,   18.79,    1.62,   10.59,    0.00,    4.19,   53.32,  101.49,    7.35,    3.45,    3.51,    2.15,   17.17
52.22961,21.01811,2020,04,09,   21.09,    4.53,   12.13,    0.01,    4.93,   56.06,  100.50,    4.99,    4.72,    8.37,    5.70,   16.56
52.22961,21.01811,2020,04,10,   14.16,    2.05,    7.92,    0.00,    3.83,   58.01,  100.94,    4.46,    3.10,    4.94,    3.25,   12.10
52.22961,21.01811,2020,04,11,   13.15,    0.20,    6.40,    0.00,    2.86,   48.27,  101.24,    4.21,    2.37,    5.55,    3.52,   12.95
52.22961,21.01811,2020,04,12,   18.43,    0.55,    9.74,    0.00,    3.81,   50.81,  100.50,    4.63,    2.32,    6.54,    4.08,   17.88
52.22961,21.01811,2020,04,13,   16.04,   -0.20,    8.01,    1.35,    4.84,   71.71,   99.36,    6.37,    7.34,    9.46,    6.61,   16.25
52.22961,21.01811,2020,04,14,    6.83,   -2.90,    2.45,    0.05,    2.81,   61.92,  100.07,    4.67,    4.62,    7.72,    5.33,    9.74
52.22961,21.01811,2020,04,15,    8.99,   -1.41,    4.31,    1.08,    4.10,   79.26,  100.22,    4.96,    6.12,    9.29,    6.60,   10.40
52.22961,21.01811,2020,04,16,   15.76,    2.74,    8.80,    0.00,    4.73,   66.81,   99.83,   10.58,    9.38,   10.63,    7.80,   13.01
52.22961,21.01811,2020,04,17,   14.05,    0.13,    6.98,    0.00,    3.56,   57.12,  100.17,    6.40,    5.85,    6.80,    4.83,   13.91
52.22961,21.01811,2020,04,18,   11.54,   -2.84,    5.34,    0.00,    2.93,   52.95,  100.55,    3.96,    1.17,    3.23,    2.11,   14.38
52.22961,21.01811,2020,04,19,   11.76,   -1.05,    5.60,    0.00,    3.21,   56.93,  100.63,    4.65,    4.88,    6.78,    4.74,   12.81
52.22961,21.01811,2020,04,20,   13.13,   -0.80,    6.71,    0.00,    3.46,   57.06,  101.14,    3.85,    2.17,    4.97,    3.30,   13.93
52.22961,21.01811,2020,04,21,   14.87,    1.14,    8.30,    0.00,    3.97,   58.87,  101.28,    2.52,    1.51,    4.76,    3.19,   13.73
52.22961,21.01811,2020,04,22,   17.05,    3.47,   10.17,    0.01,    4.50,   58.68,  101.18,    1.81,    2.27,    5.01,    3.45,   13.57
52.22961,21.01811,2020,04,23,   18.35,    2.49,   10.78,    0.00,    4.43,   55.30,  100.72,    4.36,    3.55,    5.00,    3.60,   15.86
52.22961,21.01811,2020,04,24,   18.42,    4.87,   12.50,    0.02,    5.29,   58.04,   99.39,    3.10,    2.87,    5.65,    3.65,   13.55
52.22961,21.01811,2020,04,25,   12.95,    2.69,    9.27,    0.11,    4.69,   63.57,   98.89,    6.46,    6.40,    7.71,    5.61,   10.26
52.22961,21.01811,2020,04,26,   13.43,    2.15,    8.10,    0.22,    4.12,   60.81,   99.59,    3.33,    3.33,    4.77,    3.42,   11.28
52.22961,21.01811,2020,04,27,   17.75,    4.69,   11.29,    0.00,    4.01,   47.87,   99.78,    8.27,    3.73,    2.90,    1.87,   13.06
52.22961,21.01811,2020,04,28,   22.51,    5.93,   14.95,    0.03,    6.01,   56.09,   99.15,    6.08,    5.08,    6.71,    4.40,   16.58
52.22961,21.01811,2020,04,29,   15.75,    7.42,   11.98,    4.09,    6.61,   74.74,   99.01,    4.89,    3.40,    4.32,    3.54,    8.33
52.22961,21.01811,2020,04,30,   16.85,    5.63,   10.85,    1.15,    5.77,   70.67,   99.48,    5.14,    2.86,    4.85,    3.77,   11.23
52.22961,21.01811,2020,05,01,   18.76,    6.39,   12.70,   10.54,    7.11,   76.75,   99.12,    4.21,    4.80,    6.67,    4.99,   12.36
52.22961,21.01811,2020,05,02,   16.09,    7.42,   11.63,    0.95,    6.57,   76.13,   99.09,    2.86,    2.51,    4.15,    2.92,    8.67
52.22961,21.01811,2020,05,03,   13.33,    6.08,   10.26,    1.35,    6.03,   77.08,   99.78,    3.27,    2.62,    5.00,    3.32,    7.25
52.22961,21.01811,2020,05,04,   16.92,    4.48,   11.54,    0.03,    5.24,   61.73,  100.18,    5.40,    2.39,    2.92,    2.02,   12.44
52.22961,21.01811,2020,05,05,   11.35,    4.02,    7.71,    7.39,    5.39,   81.72,   99.70,    7.93,    6.19,    6.47,    4.79,    7.33
52.22961,21.01811,2020,05,06,   14.29,    3.88,    9.23,    6.79,    5.33,   72.99,   99.69,    7.99,    6.92,   10.88,    8.13,   10.41
52.22961,21.01811,2020,05,07,   15.91,    2.37,    9.68,    0.03,    4.76,   63.59,  100.17,    3.31,    4.65,    7.65,    5.29,   13.54
52.22961,21.01811,2020,05,08,   18.49,    4.85,   12.05,    0.00,    5.26,   60.01,  100.33,    4.66,    3.91,    3.56,    2.66,   13.64
52.22961,21.01811,2020,05,09,   19.88,    4.85,   13.18,    0.02,    6.06,   64.06,  100.12,    3.45,    1.88,    4.39,    3.02,   15.04
52.22961,21.01811,2020,05,10,   23.30,    7.20,   16.37,    3.59,    7.12,   60.92,   99.64,    3.20,    1.39,    4.98,    3.24,   16.10
52.22961,21.01811,2020,05,11,   23.93,    5.13,   17.03,   12.81,    9.40,   76.20,   98.50,    7.13,    5.80,    6.96,    5.18,   18.80
52.22961,21.01811,2020,05,12,   10.47,    0.43,    5.42,    5.42,    3.58,   63.71,   99.67,    8.25,    8.20,    9.41,    6.93,   10.04
52.22961,21.01811,2020,05,13,   13.64,    2.61,    8.59,    0.04,    4.05,   58.14,   99.98,    4.48,    4.24,    6.50,    4.56,   11.03
52.22961,21.01811,2020,05,14,   13.13,    5.20,    8.76,    1.23,    4.87,   69.03,  100.07,    3.56,    1.61,    4.04,    2.75,    7.93
52.22961,21.01811,2020,05,15,   15.79,    3.03,    9.72,    0.03,    4.25,   56.63,  100.21,    5.00,    2.19,    3.15,    1.98,   12.77
52.22961,21.01811,2020,05,16,   15.04,    3.47,    9.85,    0.12,    4.58,   60.58,  100.45,    4.35,    5.37,    7.92,    5.40,   11.57
52.22961,21.01811,2020,05,17,   16.29,    5.54,   11.11,    0.30,    4.93,   60.02,  100.42,    5.52,    5.27,    7.72,    5.23,   10.75
52.22961,21.01811,2020,05,18,   15.60,    7.63,   11.88,    2.33,    6.40,   74.01,  100.47,    9.44,    8.42,    8.29,    5.86,    7.97
52.22961,21.01811,2020,05,19,   18.14,    7.44,   12.86,    3.53,    7.44,   80.31,  100.23,    4.91,    4.13,    7.77,    5.54,   10.69
52.22961,21.01811,2020,05,20,   16.08,    5.76,   10.86,    0.05,    5.02,   62.12,  100.55,    3.42,    1.93,    5.94,    4.34,   10.33
52.22961,21.01811,2020,05,21,   14.39,    1.92,    8.57,    0.00,    3.67,   53.16,  100.86,    4.99,    5.29,    8.21,    5.81,   12.47
52.22961,21.01811,2020,05,22,   16.32,    0.86,    9.43,    0.00,    3.98,   54.52,  100.96,    4.41,    3.92,    6.16,    4.40,   15.45
52.22961,21.01811,2020,05,23,   16.84,    6.39,   11.67,    3.51,    4.92,   57.94,  100.82,    3.78,    2.87,    3.43,    2.35,   10.45
52.22961,21.01811,2020,05,24,   17.08,    8.55,   12.14,    4.72,    6.48,   73.58,  100.54,    8.56,    7.12,    6.05,    4.38,    8.53
52.22961,21.01811,2020,05,25,   14.33,    8.40,   11.33,    3.40,    6.67,   80.33,  100.93,    4.52,    1.28,    3.48,    2.18,    5.94
52.22961,21.01811,2020,05,26,   17.53,    7.49,   13.25,    0.72,    6.58,   70.23,  101.48,    2.41,    2.60,    6.61,    4.67,   10.04
52.22961,21.01811,2020,05,27,   19.79,    8.42,   14.24,    0.32,    6.70,   67.00,  101.43,    1.68,    2.48,    6.28,    4.39,   11.38
52.22961,21.01811,2020,05,28,   18.51,    8.37,   14.30,    0.51,    6.81,   67.49,  100.98,    4.68,    3.01,    5.86,    4.08,   10.14
52.22961,21.01811,2020,05,29,   18.12,    9.07,   13.79,    0.19,    5.65,   57.74,  100.75,    2.61,    3.58,    8.68,    6.49,    9.05
52.22961,21.01811,2020,05,30,   16.68,    7.66,   12.27,   16.40,    6.50,   72.95,  100.13,    6.55,    5.40,   11.05,    8.25,    9.02
52.22961,21.01811,2020,05,31,   19.69,   11.37,   15.23,    2.55,    7.94,   73.26,   99.84,    4.47,    5.45,   10.53,    7.44,    8.32
52.22961,21.01811,2020,06,01,   17.92,    9.17,   14.03,    0.86,    5.90,   59.20,  100.40,    4.61,    4.91,    8.67,    6.28,    8.75
52.22961,21.01811,2020,06,02,   18.77,    9.03,   13.97,    0.56,    6.12,   61.26,   99.78,    2.29,    3.53,    7.06,    4.93,    9.75
52.22961,21.01811,2020,06,03,   16.59,    8.31,   12.46,    1.23,    6.24,   68.48,   99.16,    3.96,    3.48,    3.94,    2.82,    8.27
52.22961,21.01811,2020,06,04,   19.73,    9.09,   14.78,    0.14,    6.27,   58.88,   98.71,    8.56,    5.29,    2.95,    1.94,   10.65
52.22961,21.01811,2020,06,05,   22.64,   10.41,   16.46,    5.27,    9.29,   77.99,   98.35,    3.87,    4.36,    7.49,    5.44,   12.22
52.22961,21.01811,2020,06,06,   23.23,   10.91,   17.52,    0.49,    8.81,   69.72,   99.18,    6.78,    5.90,    7.14,    5.16,   12.33
52.22961,21.01811,2020,06,07,   25.63,   13.40,   20.43,    4.34,   11.30,   74.64,   99.42,    4.48,    2.89,    4.00,    2.68,   12.23
52.22961,21.01811,2020,06,08,   22.27,   13.83,   18.63,    6.82,   11.80,   87.26,   99.56,    3.61,    2.04,    4.73,    3.32,    8.44
52.22961,21.01811,2020,06,09,   20.99,   11.72,   16.13,    2.80,    9.72,   84.66,   99.95,    2.40,    2.16,    5.33,    4.11,    9.27
52.22961,21.01811,2020,06,10,   23.79,   14.42,   19.23,    6.67,   11.60,   82.76,   99.70,    2.43,    2.17,    4.40,    2.99,    9.37
52.22961,21.01811,2020,06,11,   25.71,   16.20,   21.12,    3.21,   12.29,   77.90,   99.61,    3.47,    2.11,    3.99,    2.62,    9.51
52.22961,21.01811,2020,06,12,   26.85,   16.75,   22.06,    1.61,   13.76,   82.33,   99.64,    4.15,    2.20,    6.38,    4.15,   10.11
52.22961,21.01811,2020,06,13,   26.68,   15.99,   22.04,    0.40,   12.27,   73.72,   99.85,    5.38,    3.89,    7.51,    5.45,   10.69
52.22961,21.01811,2020,06,14,   21.69,   12.09,   17.38,    0.06,    8.42,   67.73,   99.87,    3.87,    4.21,    6.73,    5.03,    9.59
52.22961,21.01811,2020,06,15,   22.18,   10.34,   17.41,    0.10,    7.87,   63.21,   99.96,    2.77,    0.99,    2.01,    1.49,   11.84
52.22961,21.01811,2020,06,16,   24.73,   13.84,   19.86,    0.02,    8.56,   59.02,   99.96,    6.34,    2.61,    2.52,    1.58,   10.90
52.22961,21.01811,2020,06,17,   26.09,   15.27,   20.89,   10.47,   12.00,   77.15,   99.59,    2.44,    3.38,    6.52,    4.35,   10.82
52.22961,21.01811,2020,06,18,   25.13,   16.73,   21.27,    7.54,   13.17,   82.54,   99.41,    3.48,    1.58,    4.18,    2.56,    8.41
52.22961,21.01811,2020,06,19,   25.15,   16.59,   21.12,    3.00,   12.54,   79.40,   99.53,    2.01,    2.79,    4.98,    3.34,    8.56
52.22961,21.01811,2020,06,20,   24.86,   16.23,   21.06,    9.49,   12.86,   81.80,   99.58,    3.48,    2.41,    3.61,    2.35,    8.63
52.22961,21.01811,2020,06,21,   24.27,   17.84,   20.94,   11.66,   13.74,   88.08,   99.69,    2.48,    2.07,    5.21,    3.49,    6.43
52.22961,21.01811,2020,06,22,   21.90,   16.17,   19.60,   19.24,   13.15,   91.89,  100.00,    3.26,    2.17,    7.01,    5.09,    5.73
52.22961,21.01811,2020,06,23,   21.52,   14.10,   17.71,    4.87,   10.23,   80.98,  100.47,    1.84,    2.39,    7.61,    5.71,    7.42
52.22961,21.01811,2020,06,24,   23.19,   15.19,   19.36,   21.33,   12.29,   87.80,  100.69,    2.54,    3.74,    7.75,    5.22,    8.00
52.22961,21.01811,2020,06,25,   25.52,   16.44,   20.95,    1.09,   12.00,   78.00,  101.02,    3.40,    2.79,    6.79,    4.39,    9.08
52.22961,21.01811,2020,06,26,   26.59,   15.99,   21.50,    1.32,   12.06,   75.43,  100.61,    4.78,    4.45,    7.79,    5.35,   10.61
52.22961,21.01811,2020,06,27,   24.62,   17.47,   20.82,    4.51,   12.37,   80.08,   99.88,    4.60,    4.10,    6.09,    4.39,    7.15
52.22961,21.01811,2020,06,28,   28.37,   16.43,   23.29,    1.42,   13.23,   73.51,   99.72,    3.16,    2.79,    4.41,    3.03,   11.94
52.22961,21.01811,2020,06,29,   24.89,   15.04,   21.04,   37.29,   13.08,   83.20,   99.44,   10.59,    7.90,    5.10,    3.86,    9.86
52.22961,21.01811,2020,06,30,   22.90,   14.38,   18.63,    0.44,    9.80,   72.49,   99.49,    2.57,    4.06,    7.04,    4.84,    8.52
52.22961,21.01811,2020,07,01,   25.68,   13.84,   20.51,    0.07,   10.34,   68.08,   99.51,    3.57,    4.17,    6.46,    4.33,   11.83
52.22961,21.01811,2020,07,02,   26.20,   17.37,   21.77,    6.22,   13.03,   79.29,   99.52,    3.78,    3.70,    4.85,    3.30,    8.83
52.22961,21.01811,2020,07,03,   21.86,   16.04,   19.17,    7.82,   11.34,   81.36,   99.86,    3.91,    1.40,    4.11,    2.43,    5.82
52.22961,21.01811,2020,07,04,   24.66,   13.71,   20.03,    0.01,    9.88,   67.48,  100.19,    6.06,    3.03,    4.30,    2.74,   10.95
52.22961,21.01811,2020,07,05,   27.75,   15.88,   22.41,    0.00,   11.26,   66.15,   99.77,    4.08,    3.35,    7.19,    4.65,   11.87
52.22961,21.01811,2020,07,06,   26.42,   14.32,   21.12,    4.60,   12.13,   76.73,   99.41,    3.98,    4.65,    6.80,    4.72,   12.10
52.22961,21.01811,2020,07,07,   19.73,   11.36,   15.78,    0.26,    7.15,   63.73,   99.98,    2.95,    4.15,    6.81,    4.77,    8.37
52.22961,21.01811,2020,07,08,   18.08,   10.34,   14.72,    0.79,    7.09,   67.80,  100.08,    4.71,    4.86,    6.59,    4.53,    7.74
52.22961,21.01811,2020,07,09,   21.10,    9.53,   16.34,    3.75,    8.19,   70.61,  100.26,    5.19,    3.71,    4.68,    3.12,   11.57
52.22961,21.01811,2020,07,10,   27.24,   15.34,   21.81,    2.82,   12.80,   77.88,   99.73,    3.94,    2.48,    7.41,    5.08,   11.90
52.22961,21.01811,2020,07,11,   19.75,   11.56,   15.56,    8.00,    8.86,   80.51,  100.53,    4.53,    3.82,    5.68,    4.14,    8.18
52.22961,21.01811,2020,07,12,   19.73,   10.96,   15.23,    0.11,    7.30,   68.04,  100.88,    2.72,    2.92,    5.26,    3.55,    8.77
52.22961,21.01811,2020,07,13,   20.18,    9.60,   15.50,    0.46,    7.61,   69.66,  100.76,    3.48,    3.85,    5.40,    3.85,   10.58
52.22961,21.01811,2020,07,14,   23.12,   11.89,   18.37,    0.03,    8.17,   62.03,  100.37,    2.91,    2.54,    2.13,    1.67,   11.23
52.22961,21.01811,2020,07,15,   24.82,   13.35,   19.96,    0.07,    8.62,   59.02,   99.94,    5.61,    1.97,    2.81,    1.79,   11.47
52.22961,21.01811,2020,07,16,   21.50,   14.07,   17.30,    6.06,    9.95,   80.29,   99.80,    3.91,    1.96,    4.15,    2.73,    7.43
52.22961,21.01811,2020,07,17,   21.88,   13.12,   17.56,    0.75,    9.75,   77.68,  100.19,    4.65,    2.48,    2.99,    1.99,    8.76
52.22961,21.01811,2020,07,18,   26.92,   14.46,   21.32,    0.25,   10.41,   65.77,  100.41,    3.23,    2.33,    5.16,    3.33,   12.46
52.22961,21.01811,2020,07,19,   27.56,   15.34,   22.78,    0.14,   10.02,   57.88,  100.28,    4.93,    3.05,    2.99,    2.07,   12.22
52.22961,21.01811,2020,07,20,   28.19,   18.03,   22.98,    2.50,   10.37,   59.05,  100.05,    3.47,    2.06,    2.64,    1.72,   10.16
52.22961,21.01811,2020,07,21,   21.88,   14.08,   18.36,    3.20,    8.96,   68.05,  100.36,    5.39,    5.09,    6.51,    4.55,    7.80
52.22961,21.01811,2020,07,22,   21.55,   11.32,   17.03,    0.03,    7.17,   59.34,  100.49,    4.30,    4.53,    5.90,    4.12,   10.23
52.22961,21.01811,2020,07,23,   19.93,   12.34,   15.53,    0.53,    7.28,   66.17,  100.24,    2.92,    3.09,    3.82,    2.71,    7.59
52.22961,21.01811,2020,07,24,   24.61,   10.82,   18.84,    0.45,    8.30,   60.86,   99.85,    5.54,    2.16,    4.44,    2.83,   13.79
52.22961,21.01811,2020,07,25,   25.82,   14.89,   20.45,    0.53,    9.41,   62.44,   99.81,    3.67,    2.75,    5.10,    3.49,   10.93
52.22961,21.01811,2020,07,26,   28.20,   13.74,   22.29,    0.03,    9.13,   54.24,  100.00,    2.74,    1.54,    2.58,    1.81,   14.46
52.22961,21.01811,2020,07,27,   25.32,   17.97,   21.06,    2.16,   11.88,   76.07,  100.24,    5.59,    3.28,    2.92,    1.93,    7.35
52.22961,21.01811,2020,07,28,   29.03,   17.22,   23.87,    2.86,   12.10,   65.08,   99.80,    4.19,    3.52,    6.65,    4.31,   11.81
52.22961,21.01811,2020,07,29,   24.20,   15.61,   20.49,    1.29,   10.29,   68.26,  100.11,    3.81,    3.30,    5.04,    3.49,    8.59
52.22961,21.01811,2020,07,30,   24.23,   15.01,   19.46,    0.00,    7.33,   52.09,  100.39,    7.32,    6.37,    5.87,    4.17,    9.22
52.22961,21.01811,2020,07,31,   23.17,   13.22,   18.24,    0.02,    8.05,   61.54,  100.19,    6.67,    5.83,    5.92,    4.27,    9.95
52.22961,21.01811,2020,08,01,   23.66,   13.42,   18.33,    0.13,    8.88,   67.47,  100.20,    1.37,    2.44,    5.89,    4.14,   10.24
52.22961,21.01811,2020,08,02,   26.26,   12.74,   20.18,    0.00,    8.29,   56.07,  100.02,    6.41,    2.54,    2.87,    1.78,   13.52
52.22961,21.01811,2020,08,03,   27.39,   15.74,   20.95,    4.25,   10.28,   65.92,   99.58,    4.22,    2.47,    5.37,    3.73,   11.66
52.22961,21.01811,2020,08,04,   21.92,   13.94,   18.36,   15.84,   11.89,   89.35,   99.51,    7.96,    5.97,    4.62,    3.30,    7.98
52.22961,21.01811,2020,08,05,   23.42,   12.54,   18.00,    0.02,    8.46,   65.90,  100.51,    3.22,    2.94,    5.35,    3.61,   10.88
52.22961,21.01811,2020,08,06,   27.96,   14.02,   21.52,    0.00,   10.14,   63.62,  100.90,    3.77,    2.19,    5.93,    3.72,   13.94
52.22961,21.01811,2020,08,07,   29.98,   17.72,   24.24,    0.22,   12.11,   64.43,  101.00,    2.98,    2.33,    5.45,    3.42,   12.26
52.22961,21.01811,2020,08,08,   30.93,   18.84,   25.03,    0.02,   11.41,   57.81,  100.79,    3.85,    0.98,    4.49,    2.72,   12.09
52.22961,21.01811,2020,08,09,   29.59,   19.69,   24.36,    1.00,   11.84,   62.23,  100.49,    5.19,    3.13,    3.19,    2.07,    9.90
52.22961,21.01811,2020,08,10,   29.39,   17.64,   23.70,    0.49,   11.52,   63.01,  100.42,    4.06,    2.45,    4.36,    2.81,   11.75
52.22961,21.01811,2020,08,11,   28.03,   16.33,   22.38,    0.44,   10.19,   60.50,  100.56,    4.77,    2.40,    6.15,    4.08,   11.70
